,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
24,3.813324,-2.899414,77.380005,13.19693,593.8568,75.2113,929.3928,96.70346,683.9056,391.26428,678.0739,869.43555,-11.544373,9.515778,10.209381,9.1666565,-1.616394,1.0388184,5.9109497,5.9656982,5.2366943,3.9674683
25,5.161438,3.5066528,19.955261,7.4956055,3.5864258,2.6967163,220.30017,25.816895,381.6846,164.86401,389.87885,422.70865,669.2984,530.901,480.16272,834.6492,672.69916,907.3412,6.838684,4.646454,-6.1883545,1.0664978
26,14.268311,8.774902,430.64508,191.10065,653.81854,464.57095,898.47736,528.65137,663.8534,743.9686,20.842316,14.817352,9.038025,0.81051636,0.3767395,3.9812012,0.5441284,2.1295166,3.9021606,-0.36291504,3.3607178,8.807129
27,-1.6586304,3.9905396,522.4349,95.39676,420.7135,242.78885,293.14087,269.01965,422.48233,388.95575,433.20178,594.7897,655.937,712.892,507.27084,946.70325,651.8025,995.2554,12.801636,6.783905,-5.132141,-9.125427
28,-0.03265381,-0.10217285,8.228638,4.413788,10.197479,8.384613,6.582367,2.0407715,536.98456,81.41104,551.19763,361.19562,267.4709,477.49905,436.34448,796.0675,238.89893,876.37115,10.501099,1.2356567,13.106537,16.801056
29,473.82172,176.20187,517.0372,362.351,402.63306,562.2557,280.131,572.23047,398.53485,711.81995,403.18982,935.68964,32.254547,13.484528,-5.2858276,-6.404846,2.6806946,-2.8327637,-0.71380615,-2.8110352,1.982605,1.2268982
30,1.2701416,2.8316345,17.186249,3.429657,14.339508,12.893555,1.7131042,18.417511,524.00977,328.81427,50.142,31.99289,256.30734,499.42728,421.66095,818.8673,235.35532,866.14075,-3.5076904,-8.890442,4.075653,-13.647278
31,500.05984,93.22412,460.30524,277.5454,586.544,479.06403,740.1617,495.97772,593.5247,654.65924,588.03546,918.03,-4.708557,1.2822266,-4.883545,-6.683838,-5.069336,-3.6483154,-1.6063843,-2.6727295,-3.0627441,-5.4971313
32,-8.320129,1.4678955,2.5735168,-1.4812622,6.917145,-3.378296,15.447052,-6.6239624,378.92242,62.14395,402.61868,336.0833,685.9297,468.305,490.74054,774.6572,693.5635,855.37897,822.7335,919.75806,-1.9769287,29.397522
33,460.68652,103.96442,522.3161,280.13086,382.5298,475.73813,241.61765,491.99454,388.71283,641.07764,402.55722,891.0028,12.422791,10.311554,3.941742,-1.276001,3.7294006,3.8969727,5.4145813,10.212799,12.925232,14.152496
34,-1.2042236,-0.53796387,510.0079,73.82529,412.71542,205.67255,284.43222,224.51141,416.13232,344.8745,433.97964,548.5929,656.866,662.67535,514.12177,882.7345,661.38416,943.45593,739.87085,990.1492,-1.9796143,12.36441
35,21.906769,1.9911804,462.65164,100.86902,586.65735,247.99307,704.56714,279.12292,583.8297,384.76447,599.29803,641.4526,344.3681,720.4829,487.64185,975.2555,33.869232,50.16107,16.354065,32.025482,22.048248,30.768188
36,3.9599,1.9242554,-5.7700806,1.4484863,-4.272949,-0.99676514,1.3544312,0.85876465,358.53043,41.65088,389.53357,272.50598,679.6883,399.878,494.67206,667.3665,695.90265,740.2068,816.20557,819.68097,372.53827,891.79645
37,529.575,81.1015,483.00848,259.19778,608.58673,452.30154,750.1315,472.83752,613.83356,619.09326,614.0329,866.8384,335.90652,978.18054,-1.6467285,-4.5218506,-5.6761475,-6.5082397,-2.0734253,-3.6066284,-0.6398926,-4.6331787
38,9.349426,1.6196594,460.26944,83.15558,574.3417,211.84723,705.22034,255.55838,586.4146,350.22284,590.5995,538.73004,366.40204,628.642,493.62036,839.3913,360.19772,861.3745,8.318481,9.918854,2.37854,2.4414673
39,0.22027588,0.07550049,552.251,74.427734,456.43646,195.67975,341.0954,220.48825,458.41287,328.64722,464.0411,519.5529,673.8589,628.57886,535.6948,822.3101,684.4156,864.2918,4.2064514,8.218384,449.51978,987.12805
40,11.513611,7.505493,9.647461,9.040192,4.6059265,11.376129,-0.6688843,20.67154,314.48816,203.95651,359.08014,656.8408,740.08026,884.39154,-2.5424194,5.9565735,-3.5479736,3.55896,2.1234436,1.0170288,1.9630737,-3.5701294
41,4.024872,0.124694824,10.121979,7.0493164,11.508392,8.095093,5.1550293,8.0784,555.4119,70.040436,549.39404,337.55627,255.89536,455.99167,441.2149,723.527,270.01825,818.9915,170.38156,891.10767,594.4264,965.6875
42,509.99518,107.75079,462.1256,282.11453,581.5549,471.64624,730.64246,494.85492,589.3361,636.58484,588.6587,880.573,301.0949,1001.87695,-11.284729,-19.213318,-6.583191,-20.014954,-0.5862427,-12.075867,-9.973328,-13.011902
43,7.1143494,1.763794,34.611023,0.99572754,23.030945,13.228638,4.9729004,7.547119,518.4704,57.004517,534.3232,293.9912,293.62262,413.50565,439.12112,701.3103,292.23645,733.9801,557.7252,911.5087,10.845367,19.664978
44,-8.619385,-10.104431,-4.1967773,-0.85357666,-4.4367065,-1.0765381,-6.2748413,-0.09350586,-16.884888,5.8063965,-0.67437744,-3.9395142,-4.665039,-11.472107,483.51602,385.71448,746.4685,511.46536,964.8468,698.2395,285.66296,875.2948
45,464.0629,125.450165,517.53326,290.38596,389.56827,471.94516,261.24698,503.07117,390.81793,637.9915,391.6048,862.371,684.51807,1005.5326,-12.858643,-8.792603,-8.405823,-6.8707886,-2.5842896,-1.3796997,-8.294006,-10.64679
46,-5.8515625,1.531189,2.5052795,-0.3046875,6.685211,-1.5809937,10.034119,-5.567322,9.199982,0.5050049,665.8045,206.31134,214.11554,422.58606,519.80554,864.5675,211.12518,983.3291,-3.336731,6.3017273,24.161774,5.9086304
47,-15.562561,4.2523193,-1.7588501,1.1155396,10.704193,2.9083862,10.367676,-4.9612427,-11.066956,-14.308838,295.99527,70.79898,754.8885,228.61462,519.81903,688.8294,778.6403,747.0102,961.8451,890.80994,9.091675,31.815887
48,-3.7909546,0.41455078,-2.0038452,-0.3217163,-0.37017822,-3.0106812,8.116211,-1.121521,432.3166,28.181305,444.10187,270.30762,731.77783,388.28015,558.584,667.47766,746.4338,712.60785,13.898407,14.325989,433.44525,892.74994
49,509.11682,110.2518,462.16913,283.70715,572.0534,470.6512,711.3595,496.04202,579.7094,630.19293,581.5138,869.0022,309.51865,979.8907,-8.617737,-14.453918,-5.49292,-17.598022,0.9883423,-11.421936,-7.024719,-9.363281
50,4.1990967,-0.5985718,470.21948,77.42566,569.44385,196.6257,674.1258,232.99564,578.8672,330.25092,582.119,513.56885,361.7898,614.96936,508.74066,823.41327,351.77863,868.6864,-4.390869,-8.431885,604.30457,986.79224
51,1.4907532,-0.037597656,561.24493,71.620575,466.4527,189.30826,356.6424,211.98706,473.58575,321.5666,475.77908,507.89636,682.23975,617.183,547.7927,812.8799,697.8019,855.5466,3.4814453,8.189819,458.16248,980.3784
52,5.5293884,2.6024475,7.1446533,4.9595947,6.1907654,4.105316,13.163361,2.5150452,579.36786,55.78421,580.12866,320.86133,314.33954,448.39133,479.6126,706.0167,308.86786,783.9275,195.22269,846.7042,628.13617,937.7029
53,-0.45495605,3.0341797,7.1142273,2.320282,2.7381592,0.90179443,-1.0703735,-0.6677246,565.2755,48.7424,567.8019,289.85382,285.94214,417.2975,468.79477,680.3278,261.82718,741.3287,-4.2400513,8.260101,597.7383,895.92346
54,-7.6679077,0.97351074,9.689819,3.6951294,11.201324,-1.3051758,295.85574,16.990112,421.28772,64.08566,445.60687,311.61758,735.9646,403.24805,548.0103,701.8676,749.5468,747.1021,6.5834045,6.5470886,456.43994,931.0362
55,484.5952,121.232635,529.8144,288.20728,406.736,468.67923,278.07758,496.74445,406.53973,627.876,413.66583,854.06366,693.33734,996.3579,-11.306763,-9.747559,-9.140015,-8.371216,-3.548584,-5.616516,-6.0115967,-9.063538
56,10.435516,-0.8508911,557.5195,77.30853,464.1235,205.92099,361.6766,233.7031,471.29352,344.8346,484.5163,532.9036,701.61053,639.39716,545.9982,856.285,707.6477,892.57153,-2.659668,10.819885,5.1784363,6.6720276
57,5.394745,0.7266846,479.5249,73.18494,578.4647,204.20813,689.3095,239.16718,585.21796,345.0807,588.07166,546.1988,358.4862,649.1408,507.77744,863.67896,346.65918,906.4691,256.43427,943.21216,19.338013,6.392334
58,492.16516,109.765076,448.70633,278.40845,560.5274,460.9531,711.8419,487.2265,572.6741,621.9102,574.79504,861.78033,293.07703,986.49414,-12.619873,-19.947815,-6.0946045,-21.792542,1.8901367,-12.499329,-10.282715,-11.419983
59,3.5310364,0.47592163,0.07901001,0.7614441,-3.2045898,-1.4020386,1.97406,-0.24835205,388.4967,42.78058,402.0619,287.93927,693.9998,423.61185,505.32892,691.7017,706.32623,770.5359,833.0392,860.84534,380.87827,919.398
60,-2.371521,-1.0339966,484.2867,69.06445,583.4966,185.42422,705.46375,221.6485,594.1728,317.30237,593.661,509.4342,359.23358,622.3778,517.31775,816.8528,363.15945,876.45886,284.82755,943.1869,635.61774,979.78296
61,-3.090332,-1.0314941,575.92145,72.78793,475.76584,191.87375,358.17572,213.31561,478.20654,325.73645,479.20825,513.22784,699.77655,627.01416,556.5954,827.501,717.985,874.0602,6.234375,7.6355896,460.4587,1001.85864
62,2.7124023,3.1917725,6.035858,3.4174805,2.0719604,2.843567,-0.07159424,3.0959167,540.17114,44.11795,558.52,266.60974,282.5562,383.26086,465.7656,639.90894,255.82617,691.9216,1.4971313,1.448822,579.8822,798.8727
63,477.9281,110.16263,529.14923,276.38104,406.1498,457.04712,276.7246,484.2571,410.2082,617.2803,420.33112,849.08105,693.4161,990.0962,-10.018921,-5.30896,-6.162903,-3.7025146,-1.5564575,-1.262085,-4.5619507,-6.3114624
64,506.36682,91.458466,465.5636,262.74066,579.593,447.15393,720.96094,471.78625,588.92224,607.467,591.3666,847.73755,320.4859,962.9829,-4.294861,-6.2695312,-5.924011,-10.650024,2.0079346,-5.1394043,-2.729187,-5.433899
65,9.092102,2.3546753,4.3045654,5.3800354,2.6552124,4.7360535,3.590454,5.2073975,559.3356,47.257294,569.02783,292.64423,288.1753,422.61304,463.15448,671.73016,285.79645,757.28644,177.26517,831.7219,610.6004,886.1696
66,13.775085,5.472809,-2.2833252,5.9002686,4.2091064,7.19989,11.267792,9.099487,335.84692,48.59961,375.2092,255.69272,641.89514,363.80112,469.73105,605.5394,665.07666,669.8536,796.18774,745.82855,345.8042,786.5902
67,464.75586,124.55249,511.40045,284.63382,393.29678,458.1356,275.7738,489.00806,400.133,619.08887,401.54846,834.2865,661.0328,977.1134,-3.4002075,1.1551819,-1.8291016,3.0574036,0.5654297,3.3362427,-0.5359497,-0.39422607
68,4.67807,0.22329712,460.9486,72.42471,556.6431,187.8292,661.3642,223.137,570.9818,318.22845,577.5589,497.57614,356.0088,589.4949,505.8329,792.68176,345.85675,834.37274,-1.3180542,-7.175415,601.3071,941.74115
69,10.543579,4.37381,494.04388,75.60651,408.2769,193.28781,311.47278,225.64966,412.91913,314.62845,431.63116,496.1112,627.78265,600.6416,497.45346,768.7136,635.1376,821.1548,719.91833,878.5056,392.96667,912.1291
70,517.88763,75.97104,472.3285,247.86252,597.94165,432.70117,748.42017,453.3587,607.5141,597.6753,608.4598,846.001,318.99924,978.3223,-7.431885,-11.415527,-7.8302,-12.700378,0.28762817,-6.3708496,-5.312439,-9.776306
71,2.0375366,0.50994873,-2.0529175,0.8561096,-2.479309,-0.9830322,3.3155823,0.027801514,376.9604,43.316986,398.03522,280.20407,686.72754,412.4286,501.5072,681.2284,700.92676,757.83374,821.0404,842.4354,380.9028,910.7285
72,-2.1607056,-2.171692,6.2899475,1.5246887,2.406433,1.5872192,-1.9563599,-0.84381104,1.4355469,0.7537842,636.0638,67.45044,187.50757,259.7213,480.04837,652.4007,144.31915,710.7369,-3.9604492,-5.887451,689.79834,966.5788
73,22.169128,6.157959,501.44153,172.36371,339.42487,403.80832,166.72992,457.34464,349.9218,656.2245,10.113953,27.708862,3.0202637,-3.4277344,6.5148315,-2.187561,8.414307,11.5720215,4.4348755,4.959015,3.310791,4.2130737
74,3.6905823,3.2487793,9.279236,5.345337,5.1142273,5.554962,-0.70806885,6.5239563,542.0338,43.86313,558.78503,264.1445,277.07843,371.98474,470.4242,625.8501,265.42316,681.65967,2.8041687,7.775421,581.5961,792.44336
75,443.5671,124.361084,497.36508,291.7751,385.35306,480.4509,351.55124,597.5432,29.771088,61.61664,369.7692,813.071,17.314545,12.768463,8.124908,13.112793,3.6525269,7.9400024,5.952759,7.213318,6.500763,6.945343
76,506.37433,87.20737,465.71603,257.01556,578.4619,439.1664,718.6296,463.13702,589.77106,599.07294,592.179,838.31836,322.62372,953.99457,-2.7374878,-3.8915405,-4.0114746,-7.9056396,3.2001648,-3.6034546,-1.3042603,-2.9502563
77,2.164032,1.4467468,3.1940613,3.1486206,-1.1316528,2.779602,-3.505371,2.3314514,550.3809,51.02118,555.3016,296.83234,276.0442,421.47012,454.70224,681.65027,251.05399,748.31134,3.2260437,3.6958313,576.34143,891.71423
78,5.93396,10.0182495,2.3705444,5.6188354,8.720978,7.0045776,6.5784607,1.588501,-2.2781982,9.269806,-2.0698242,-0.68115234,-8.184692,-7.828064,476.2326,185.84946,754.67883,304.78583,907.5635,457.26355,297.45,548.3848
79,486.98587,166.53177,514.7801,331.8506,402.45514,508.44724,292.92773,539.98065,395.4436,655.6804,405.32446,864.41504,623.2197,995.10925,-7.9818115,-13.343933,-4.36792,-8.836731,0.123687744,-8.297913,-3.8840942,-9.120422
80,6.822937,0.7551575,458.72714,71.63635,554.5589,186.09909,659.78467,220.77646,571.781,316.06833,577.697,492.7676,357.33548,580.18195,506.16742,778.1897,348.05402,819.01135,0.8434143,-7.406433,595.0604,915.00757
81,26.085236,20.394348,520.4879,167.32895,340.7289,392.41095,171.30063,484.28732,355.47592,658.9789,347.2262,978.8871,20.620605,-0.7929077,-5.487732,-0.0075683594,-7.757019,-0.9008789,-7.811157,-6.7525635,-4.7249756,-5.9021606
82,18.240936,0.683136,13.081543,9.3967285,16.825287,15.296112,150.5708,34.08615,382.34955,145.67477,417.8918,588.57886,842.9071,860.84717,-4.6018677,13.629913,5.6467285,6.875885,8.501648,8.635651,-1.8294067,2.3778992
83,-2.359314,-1.2745361,487.16373,72.528564,585.5926,190.73236,703.1201,229.75574,594.74475,324.07434,590.7664,518.3894,355.25635,635.1933,514.8018,826.97144,363.82782,888.8705,276.62842,953.3872,634.2731,993.67676
84,-1.5674438,0.10498047,526.71643,78.3685,429.15326,203.39969,316.35938,239.67319,418.41412,332.0769,433.78796,522.5524,650.6364,649.6281,516.4792,829.08325,669.3491,883.4708,745.32446,937.87744,414.5667,1004.987
85,-0.8381958,2.9155273,-13.410217,4.0855103,36.188965,-3.920288,657.72,18.086853,576.9083,91.13049,602.2008,338.9832,299.5368,460.5668,498.87366,734.90955,304.701,826.66907,228.24487,884.87646,699.1146,922.65076
86,468.79947,107.72037,507.5877,281.08936,346.1725,473.15738,246.09738,485.09247,385.11206,644.06036,386.75858,890.0271,3.652771,5.1992188,-6.932251,-5.298767,-3.9995117,-2.9812012,1.7466125,1.2058716,-0.24713135,-5.4105835
87,12.493103,5.2277527,36.376465,18.088898,24.376709,26.04245,23.750397,24.529785,636.23267,265.346,637.5762,763.49316,-6.5253906,27.073975,12.720032,13.771912,1.3800049,5.5498047,-6.423645,5.7791443,10.329987,10.007233
88,6.129822,2.023285,9.880951,5.287262,9.525055,5.4589844,11.552368,4.375305,566.3868,59.299194,572.93774,317.19547,284.77795,442.39774,464.71735,694.39484,283.28186,784.3534,178.45999,858.9618,622.7923,921.6634
89,4.5406494,-0.6342163,15.998077,3.9161987,2.4846191,11.724823,220.85074,10.809143,398.71185,83.212006,406.02463,313.61713,715.187,459.63318,500.28265,726.59344,729.7005,824.2926,825.34424,908.51624,385.9397,957.82874
90,19.283752,11.126373,502.21222,182.07455,329.53098,421.45825,159.42297,498.9568,341.15314,679.3734,-0.6087036,18.37201,9.247559,8.350739,-3.5268555,-5.0718384,3.834015,7.389282,7.408783,1.1671753,-3.8675537,4.9692993
91,2.4979248,0.060180664,451.3718,85.00757,557.4614,217.45343,670.2697,255.0228,571.02026,357.54932,577.5307,558.0215,336.9688,669.9637,493.18634,897.1919,318.59076,937.0067,2.6725464,-1.4891357,-3.2053223,-2.4413452
92,7.730957,1.8165588,3.5987854,1.6838074,-1.3405151,0.32885742,3.934082,1.1595764,385.06934,41.49948,405.34738,279.49725,702.0658,412.21625,507.59857,672.4769,710.6484,750.3481,832.8823,834.47,379.25574,887.49194
93,-1.2181396,-1.1924438,483.7622,72.94571,579.99347,190.81491,694.89136,230.22394,590.5229,323.531,587.74634,518.40643,355.7694,636.18176,513.1832,827.35846,364.68372,890.2513,276.7348,957.1695,631.03015,994.8754
94,-0.63897705,0.53738403,544.6278,76.565216,447.58527,199.71194,328.21582,225.29364,447.69507,332.4229,455.13965,525.93665,669.0696,636.7173,528.54443,827.6162,678.77466,872.81604,4.5652466,9.493561,439.04794,989.15
95,11.584045,16.436615,0.40527344,1.6401367,-0.41253662,-0.09515381,0.6859436,1.3624573,-3.3630981,7.2098083,27.94989,4.833252,17.294647,19.165344,519.9748,451.42673,205.36417,622.95026,81.69379,760.6179,772.0816,848.49066
96,463.2183,113.297455,516.89484,287.2741,378.83817,480.3044,240.90887,495.06207,385.86087,642.50653,393.40668,882.5581,13.640839,10.877014,3.9823303,0.77407837,3.6805725,2.144043,4.6753235,7.828247,12.127441,12.195648
97,2.3156128,2.6854248,7.893799,3.69339,2.8364868,3.2766418,0.22854614,2.157013,562.0096,53.65689,566.4513,300.3477,280.25815,432.75912,463.6983,691.10864,252.04373,758.46857,-2.7561646,7.2364807,594.22485,904.7396
98,1.2494507,-0.27313232,2.5733032,5.34787,5.7414246,12.942413,214.31204,15.518402,359.57004,90.142975,372.76453,313.25928,663.71704,445.0045,467.4253,717.40607,688.6511,804.97546,790.38617,887.5394,361.58426,943.0628
99,446.4372,100.40054,500.13977,267.2008,358.91373,453.54892,29.357239,94.1355,396.94583,632.9905,390.27713,876.02264,-4.9559326,-4.696167,1.5012207,-8.262268,2.9653625,4.214508,3.3929443,-0.10797119,5.3740234,-3.0337524
100,8.67926,0.84384155,561.33466,83.246,466.83334,219.84152,358.62518,249.124,469.84818,360.23932,481.46417,556.90936,694.1397,671.4504,544.58636,894.157,696.16815,932.05615,2.7233887,7.84256,2.2095337,1.4932251
101,2.7072144,1.0191345,454.96387,84.7489,564.3053,218.54892,682.6437,255.76721,577.46405,358.01526,582.467,561.6222,339.05493,673.8952,497.98727,903.1916,324.42523,945.65674,0.3001709,-3.7232056,2.9899292,-1.1995239
102,-9.924561,-1.5614624,2.4733276,0.992218,10.901672,-1.5453491,24.562805,-0.48083496,577.44055,67.34781,580.04663,344.05518,265.00897,491.3176,480.76517,779.36743,277.14996,888.85486,167.60742,1001.93994,673.9349,1027.3403
103,-6.2283936,-0.30999756,13.042938,-0.67193604,10.585846,0.7277527,13.457367,0.45578003,386.6284,66.48773,410.53528,336.36084,705.00354,474.12384,502.264,779.50665,711.9669,861.1843,830.5385,925.1105,6.271118,31.137451
104,16.088745,4.605133,471.46164,175.03247,709.65405,448.263,945.39355,506.40503,687.8248,726.40393,30.761688,30.3591,0.1555481,0.17892456,7.4464417,10.195953,3.01297,7.5999756,0.122406006,7.429962,5.877228,-1.8917236
105,1.47229,0.5830078,487.77463,73.54486,596.55005,208.8056,715.1406,244.74783,596.317,350.00598,592.9296,554.58954,361.86188,674.44946,517.2118,889.8992,353.56476,939.0917,276.40082,994.44543,13.880371,6.0932007
106,511.85223,84.50525,468.2756,267.3424,604.03357,469.98187,761.34973,484.37085,610.3067,646.23914,603.52966,908.68726,-2.6209106,0.9480896,-2.7198486,-3.7304688,-3.189331,-0.3116455,0.17782593,0.9025879,-1.3051758,-2.6796875
107,526.00385,97.429504,574.2181,284.2285,448.18338,487.2049,294.87375,484.16528,446.65155,655.7071,447.13824,897.5144,14.888855,-1.0997925,-3.0629883,-2.269104,4.115967,-3.1312256,2.3723145,-2.0064087,-0.4348755,-3.6325684
108,534.611,77.25595,488.46887,258.49652,629.9463,459.59607,783.90076,469.29437,629.8979,634.33405,619.50037,887.73035,-5.3742065,-0.18536377,-2.6315918,-3.6468506,-3.911316,1.3799438,0.2914734,0.45089722,-2.7634277,-4.293274
109,-2.0455933,-1.652832,521.56006,72.47632,421.62323,205.40518,290.56717,220.9722,426.10312,343.65424,444.01605,551.1114,672.9027,676.81714,521.21735,885.69543,671.8432,948.9617,747.3364,996.46484,-2.826416,3.5771484
110,4.179016,-0.83117676,-8.631958,0.37594604,-6.845154,-1.454834,-10.487854,-0.42016602,446.93365,70.84064,451.27686,556.594,886.3191,946.1395,0.7112732,4.9924316,0.9069824,-1.1594238,8.864136,4.0754395,-5.546509,-3.6585693
111,8.806976,15.744293,4.520508,1.9454956,3.4696045,0.5860901,5.0941772,3.427002,2.9065857,4.0911255,31.249237,7.8316956,14.939423,27.026947,519.77277,474.25818,220.45831,638.8272,75.381805,770.6045,782.55286,923.84863
112,480.60086,88.40497,540.75195,263.4519,406.107,458.32117,259.5104,465.529,414.38336,626.94946,424.01462,876.6271,6.936096,5.065399,5.1316223,3.9826355,8.259155,4.735779,8.057556,9.116364,10.551117,12.800995
113,-1.9057617,-2.6361084,2.2957764,2.7905579,4.460449,1.5931091,1.9476929,-0.8634033,561.76575,61.622498,562.46954,347.92447,265.2068,502.29453,-0.07171631,40.070038,258.07666,879.8253,138.96338,1000.4728,706.97363,1018.89404
114,479.21857,103.55875,539.5856,284.66327,402.96118,484.62512,253.79782,492.7143,406.39636,653.10376,416.55627,903.26135,6.8592834,2.675415,0.18502808,-2.538391,2.3379211,0.9853821,4.9990845,6.054413,5.207489,3.071289
